Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1013,31,"Lovely fabric, unsure of fit","The fabric of this skirt is absolutely beautiful. however the fit, albeit unique, is not extremely flattering in my opinion. it may be because i am somewhat of a pear/hourglass shape rather than a more straight shape, but the fit is a little off imo. i am 5'8"" and 135# and ordered both the 6 & 8 and felt the 8 fit a little better.",3,1,0,General,Bottoms,Skirts
862,36,Elevates a basic turtleneck,I love this turtleneck so much!! got it in black. looks great with skirts and under sweaters. love that you can wear the collar two ways. drapes and clings perfectly. the silver snaps along collar are such a nice detail. details like this is what makes retailer pieces so unique. love it! i am usually an xs or small in tops. 34b bra size. i ended up with the xs.,5,1,2,General Petite,Tops,Knits
1110,35,"Beautiful golden yellow, size down","I wanted this dress in yellow from the moment i first saw it on instagram. i waited for it to be available online and once it was i ordered it. i am usually a size medium but sized down to a small petitie (5'5"") -- and the fit is off. i am a 34b so its too roomy in the chest. because i love everything else about this dress i am going to re-order in an xs petite but that will be two sizes down for me. not sure if it will fit. length was good. looks great with a dark denim jacket . the dress is li",5,1,12,General,Dresses,Dresses
1033,61,Love these jeans!,"I absolutely love the look and fit of these jeans. i did have to size down. i ran into problems after washing. the fraying on one leg was twice that of the other, looking very unbalanced. after looking closely i found that one leg had a top stitching very close to the fray to prevent further fraying. the other leg did not have this stitching, thus the fraying double in size. i have sent a request to customer service for a replacement pair. these are adorable jeans just be sure to check for stitc",3,1,7,General,Bottoms,Jeans
945,35,"Versatile, cute","I noticed this vest hanging in my local store and tried it on on a whim because it felt so soft. i usually wear an xs or s in retailer's clothing so i tried on the xs/s and felt it was true to size - it's obviously large, but that's because that is the style! the shoulders fell perfectly. i was in love from the moment i put it on! while it's not my normal style, it was so soft and beautiful and it flowed perfectly, plus the extra fabric allowed for a bit of ""cozying up"" in colder weather by wrappi",5,1,5,General,Tops,Sweaters
1110,23,Prettier in person,This is such a pretty dress. light and flowy. i got it to wear on hot summer days.,5,1,0,General,Dresses,Dresses
836,52,Runs short,I received the sky color in m online.  am definetly keeping it as it is beautiful.  however i wish they had made it a little less wide and more long.  i am 5 3 and could totally size down to a s but even at my height it would be too short.  i like crop tops and waist hitting tops a lot.  but the shortness on this one just looks like it shrunk in the dryer,4,1,0,General,Tops,Blouses
854,47,Beautiful colors,"This is such a pretty top and a great multi-season piece. i love the colors and pattern, and the cut is flattering. it's not too low cut in the front which is nice. it is woven on the front/sleeves and knit in the back so i'm a little nervous about how it will wash. i usually wear a m in retailer tops and a l in tiny (they usually are truly tiny) but in this tiny a m was good.",5,1,6,General,Tops,Knits
1110,64,Lovely spring addition,"This is one of those ""why we shop at retailer dresses.""

this dress arrived today - via lasership - in an actual box! both deliveries from this service far surpass fedex, ups and certainly usps which crams an expensive item in an unprotected plastic bag into the mailbox!!! okay - off my soapbox and thanks for the free shipping weekend!

raspberry is quite beautiful - truly as pictured. the lacework should be more resilient than many. the shape is reigned in by the bodice (not elastic btw) and the",5,1,25,General Petite,Dresses,Dresses
667,24,Amazing casul top,I absolutely adore this top!!! i got it in the blue and went back a few days later and got the gray as well. it's super soft and casual but still really cute. it's a little long (i'm 5'4) but i tuck in the front or tie a knot on the side and it looks good. i wish they had more colors so i could have a few more of these!,5,1,0,General Petite,Intimate,Lounge
1059,31,"Beautiful aesthetic, crazy construction","5'7"", 34c, 28 jeans, 4 dress. ordered a small and a medium. never tried on the medium. the small was a little big in the waist, but what threw me for a loop was the chest. huge! could work if it's meant to be blousey, but the armholes were massive. if an xs is returned, i might give it a shot. but i can't imagine what women who are smaller than me are going to do in this jumpsuit. great color, transitions into fall easily. cannot be belted or wear a camisole due to the opening at the stomach. sh",3,0,1,General,Bottoms,Pants
863,50,,Great staple item. i have it in multiple colors and like them all. easy to add statement necklace to change up the look. wear it under cardi or jacket to make it not look 'tent' like.,5,1,0,General,Tops,Knits
1094,47,,"Great dress. wonderful on hourglass and skinny straight shaped girls.
love the color combination and fit.",5,1,0,General,Dresses,Dresses
909,30,"Beautiful sweater, but pills","I love the look of this sweater and was so happy with how it looked and felt when i first tried it on, but within a day of wear, i noticed significant pilling, which made it appear much older / worn.",3,0,0,General,Tops,Fine gauge
1028,44,Love these pants but they run large!,"Since these are high waist pants, i think the size given is more for a lower waist measurement where most pants these days typically sit. i'm 5'10"", 150 lbs and ordered a size 31 but it was much too large. i love the style of these pants a lot. they look great if you have long legs, the size 31 ran about 5"" above my ankle, higher than is shown in the photos but it looks great.",4,1,3,General,Bottoms,Jeans
850,40,Perfect tunic,I purchased this in 2 colors. the black which is really actually a dark grey( no complaints) and the cream with black print version. i have worn both at least once a week and receive compliments everytime! looks great with skinny pants or jeans. great alone or layered with a jacket or cardigan. does run on the looser side fyi,5,1,0,General Petite,Tops,Blouses
1059,52,Perfect jumpsuit for all sizes,"I have an upside-down triangle shape. i am a 4/6 on the bottom and a 10/12 on top. i have a short waist. i have very slim hips and virtually no waist. so, a typical jumpsuit or romper really doesn't fit me. this one is the exception! likely because it ties in the back, but the s fit me perfectly. the bottom half is easy, but not oversized. the top half of the jumpsuit is adjustable, so there is no issue with size. i am 36c on top, but i think that i could pull off the top, without a bra. you can",5,1,1,General Petite,Bottoms,Pants
